,file,peak,plato,Ra,Rm+Ra,Rm,tau,Cm,Ih,Cell,Stimulation_Type,VC,Rm_scaled,Cm_scaled
148,2020_02_13_0019,-243.02532960000002,-33.41999817,41.14797423,299.2220391,258.0740649,0.595433176,2.441325253,-118.7910538,3,control,-70,0.22607240755986655,-1.0623669057484213
149,2020_02_13_0020,-237.94349669999997,-32.37351608,42.02678425,308.8944671,266.8676829,0.66798979,1.992668005,-112.03205870000001,3,control,-70,0.5530301897369803,-1.432512493985096
150,2020_02_13_0020,-240.9728699,-34.48736954,41.49844754,289.9612274,248.4627798,0.708829701,2.17686125,-109.6130295,3,monochromator,-70,-0.13128726625902642,-1.2805516879941785
151,2020_02_13_0020,-236.3240356,-34.11816788,42.31478179,293.098974,250.78419219999998,0.6925676470000001,2.184311621,-116.092926,3,monochromator,-70,-0.04497423221292077,-1.274405076145892
152,2020_02_13_0020,-226.67233280000002,-27.19869423,44.11654426,367.66470899999996,323.5481648,0.64896071,1.5358648330000002,-116.2231369,3,monochromator,-70,2.6604818273625948,-1.8093785305019492
153,2020_02_13_0020,-230.53790279999998,-34.12678146,43.37681517,293.02499589999996,249.6481808,0.68888092,2.3040448980000003,-108.57339479999999,3,monochromator,-70,-0.08721256549870937,-1.1756242263006447
154,2020_02_13_0020,-224.56459049999998,-27.25589943,44.53061803,366.8930474,322.36242930000003,0.688296735,1.7927259819999999,-107.9549103,3,monochromator,-70,2.6163946894713805,-1.5974661597209627
155,2020_02_13_0020,-218.56280519999996,-30.829448699999997,45.75343912,324.3651905,278.6117514,0.7502197620000001,2.00961805,-105.53384399999999,3,monochromator,-70,0.9896894340316629,-1.4185285799724932
156,2020_02_13_0020,-219.09991459999998,-34.59065628,45.6412775,289.0954112,243.45413369999997,0.732462168,2.288725145,-134.9039612,3,monochromator,-70,-0.3175150305951689,-1.1882631372089238
157,2020_02_13_0020,-213.950592,-35.00629425,46.73976316,285.6629133,238.92315019999998,0.740757465,2.192143214,-149.3306274,3,monochromator,-70,-0.4859826984243942,-1.267943953293787
158,2020_02_13_0020,-216.1641235,-36.80335999,46.26114564,271.71432180000005,225.4531762,0.788619518,2.760721614,-138.2059631,3,monochromator,-70,-0.986813280901753,-0.7988625169304381
159,2020_02_13_0021,-210.95251459999997,-34.62554932,47.40403316,288.8040825,241.40004930000003,0.9100825790000001,3.626349798,-140.60995480000003,3,control,-70,-0.39388847322465176,-0.08471278506000901
160,2020_02_13_0021,-212.3121796,-31.99998665,47.10045378,312.50013039999993,265.39967659999996,0.9358135459999999,3.070909603,-140.22685239999998,3,control,-70,0.4984478683227414,-0.5429551039460919
161,2020_02_13_0021,-209.33930969999997,-33.59397125,47.76933685,297.67245810000003,249.9031213,0.876292348,3.2610891889999998,-136.11964419999998,3,control,-70,-0.07773355691917751,-0.3860555218165791
162,2020_02_13_0021,-210.45295719999996,-33.02018356,47.51655731,302.845076,255.3285187,0.898265302,3.436193274,-133.541153,3,control,-70,0.12398954514569228,-0.2415933408668807
163,2020_02_13_0021,-212.6896667,-33.20323563,47.01685866,301.1754671,254.15860849999999,0.906916618,3.443116944,-138.6286621,3,control,-70,0.08049081182132163,-0.23588126128646433
164,2020_02_13_0021,-207.0988464,-32.78245163,48.286121200000004,305.0412493,256.7551281,0.8736869690000001,3.2143774960000004,-139.58081049999998,3,control,-70,0.17703267772855186,-0.42459301822411677
165,2020_02_13_0021,-209.0557251,-33.82021713,47.83413607,295.6811294,247.8469934,0.7975351209999999,3.178126228,-137.9901428,3,control,-70,-0.15418297944998222,-0.4545005857001815
166,2020_02_13_0021,-213.99487299999998,-31.79417992,46.73009151,314.5229733,267.7928818,0.846969187,2.9308097969999998,-142.5724792,3,control,-70,0.587430249009137,-0.6585384926796538
167,2020_02_13_0021,-212.5544434,-34.88471222,47.04676996,286.6585207,239.6117507,0.9469696879999999,3.610633247,-140.7170105,3,control,-70,-0.46037966537405534,-0.09767905728870763
168,2020_02_13_0021,-209.7336884,-37.40632248,47.67951243,267.33448619999996,219.6549738,0.8280407790000001,3.802848972,-139.6315155,3,control,-70,-1.2023977419640852,0.06090035475828985
169,2020_02_13_0021,-207.784317,-30.042774199999997,48.12682759,332.85874110000003,284.73191349999996,1.0137779709999999,3.388889706,-144.388504,3,control,-70,1.2172447618592326,-0.2806191385801798
170,2020_02_13_0021,-205.3635712,-34.64466095,48.6941279,288.6447645,239.9506366,0.8127926590000001,3.38544169,-133.1373749,3,control,-70,-0.4477794611947178,-0.2834637775919394
171,2020_02_13_0021,-204.65744019999997,-33.71593094,48.86213758,296.59569589999995,247.7335583,0.8570023179999999,3.4404498739999996,-134.9421387,3,control,-70,-0.15840063920243455,-0.23808161400208228
172,2020_02_13_0021,-201.17936709999998,-30.73332787,49.70688667,325.37966739999996,275.6727808,0.9616897109999999,3.193910792,-140.7395477,3,control,-70,0.880414809041159,-0.44147820223733936
173,2020_02_13_0021,-199.1699066,-34.44680786,50.20838825,290.3026614,240.09427319999998,0.911012292,3.637514948,-134.4482269,3,control,-70,-0.4424388716699676,-0.07550145272798184
174,2020_02_13_0021,-198.2215118,-35.70285797,50.44861129,280.0896222,229.64101090000003,0.853244364,3.578752083,-136.9835358,3,control,-70,-0.8311043172378356,-0.12398125625028537
175,2020_02_13_0021,-197.9078827,-37.77319336,50.52855836,264.7380089,214.2094505,0.7165908809999999,3.356025023,-135.4661102,3,control,-70,-1.4048691503152098,-0.30773274807935563
176,2020_02_13_0021,-194.7378082,-36.72140121,51.35109659,272.3207631,220.96966650000002,0.952326,4.1231664939999995,-136.68305969999997,3,control,-70,-1.1535158131110865,0.32516470829706023
177,2020_02_13_0021,-196.542572,-35.09383392,50.87956211,284.95034260000006,234.0707805,0.868163228,3.614598275,-135.7327881,3,control,-70,-0.6663999095672275,-0.09440787950660944
178,2020_02_13_0021,-195.8176727,-35.97019958,51.06791364,278.00790980000005,226.9399961,0.935094595,3.9372500930000003,-134.8707733,3,control,-70,-0.9315314461665167,0.17178228570664175
179,2020_02_13_0021,-193.0194397,-35.99394989,51.80825318,277.82446860000005,226.01621540000002,0.93473047,4.066581138,-134.9834595,3,control,-70,-0.9658787749781634,0.27848136600053414
180,2020_02_13_0021,-188.85401919999998,-33.42980957,52.95095145,299.13421969999996,246.18326820000001,0.9699448940000001,3.8834428539999997,-131.4584503,3,control,-70,-0.21604237583770022,0.12739091073202732
181,2020_02_13_0021,-191.0475311,-34.68266296,52.34299517,288.32849460000006,235.98549939999998,0.9572804570000001,3.9516279130000003,-135.002243,3,control,-70,-0.5952082515902044,0.18364409483863423
182,2020_02_13_0021,-186.34689330000003,-36.53072739,53.66335774,273.7421539,220.07879619999997,0.962717533,4.2138775189999995,-129.81518549999998,3,control,-70,-1.1866394918398504,0.40000198298247164
183,2020_02_13_0021,-187.24646,-28.28219986,53.40554904,353.57928480000004,300.1737358,1.049575925,3.181734655,-138.9253845,3,control,-70,1.7913911452910705,-0.45152360641258926
184,2020_02_13_0021,-187.3741608,-33.40760422,53.36915164,299.33304810000004,245.96389649999998,0.902043521,3.7544726230000003,-129.76448059999998,3,control,-70,-0.22419889167730525,0.020989504689179664
185,2020_02_13_0021,-185.1487122,-33.53740311,54.01063763,298.17454760000004,244.16391000000002,0.986344337,4.006273418,-126.9850388,3,control,-70,-0.2911246546554939,0.22872704553848586
186,2020_02_13_0022,-182.9284515,-25.49105644,54.66618186,392.29445130000005,337.62826939999997,0.968043387,3.187295583,-137.8722992,3,control,-70,3.1839978332702628,-0.4469357991836246
187,2020_02_13_0022,-183.4503021,-33.93637848,54.510676100000005,294.669038,240.1583619,0.882333398,3.87572564,-132.5897064,3,control,-70,-0.44005597316168366,0.12102415141116128
188,2020_02_13_0022,-185.6262054,-33.89281845,53.87170403,295.0477552,241.1760511,0.80387944,3.3756733060000004,-128.826889,3,control,-70,-0.4022170081557437,-0.29152276751781164
189,2020_02_13_0022,-181.3171234,-32.44684219,55.15198902,308.1964014,253.04441239999997,0.8004105690000001,3.102797307,-131.0607758,3,control,-70,0.039063598839543794,-0.516647509435556
190,2020_02_13_0022,-182.89793400000002,-33.18426132,54.67530323,301.3476751,246.6723719,0.9137778879999999,3.80436404,-133.1420746,3,control,-70,-0.19785688483654273,0.06215029720004994
191,2020_02_13_0022,-183.4289398,-32.71650696,54.51702447,305.65610239999995,251.13907790000002,0.877442002,3.446248834,-132.4889984,3,control,-70,-0.03177913533716545,-0.23329742859121586
192,2020_02_13_0022,-182.3272552,-31.49275398,54.84643525,317.5333604,262.6869251,0.9040980340000001,3.4064654030000003,-133.590683,3,control,-70,0.39758435411986953,-0.26611905698396165
193,2020_02_13_0022,-182.0129242,-32.70985031,54.94115346,305.7183052,250.7771517,0.860133767,3.491021518,-134.0270844,3,control,-70,-0.04523600686192349,-0.19635962912404922
194,2020_02_13_0022,-181.10960390000002,-33.57099915,55.21518343,297.8761507,242.6609672,0.866240263,3.4909333019999997,-135.90696719999997,3,control,-70,-0.34700595910004356,-0.1964324079844323
195,2020_02_13_0022,-182.3974457,-32.66157532,54.82532917,306.17016789999997,251.34483880000002,0.912844002,4.003733435,-133.3984222,3,control,-70,-0.02412868616791936,0.22663154054923804
196,2020_02_13_0022,-182.2234955,-34.56282043,54.87766533,289.3282398,234.45057450000002,0.7997991440000001,3.425266521,-135.1592865,3,control,-70,-0.6522786907555647,-0.2506079938892737
197,2020_02_13_0022,-180.16355900000002,-33.25750351,55.50512022,300.6840245,245.1789043,0.8447577359999999,3.1689360160000004,-132.0922699,3,control,-70,-0.25338588942252527,-0.46208257939787295
198,2020_02_13_0022,-180.36192319999998,-32.33503723,55.44407501,309.26205310000006,253.8179781,0.893918812,3.776956297,-132.6263275,3,control,-70,0.06782574493689511,0.03953870405138742
199,2020_02_13_0024,-173.6108551,-36.3058815,57.60008494,275.43746600000003,217.837381,0.883219898,4.673784878,-125.0557938,3,control,-70,-1.2699781293301378,0.7794289970121899
200,2020_02_13_0024,-171.1446228,-32.06074142,58.43011505,311.9079458,253.47783080000002,0.8878210190000001,3.652654117,-125.231926,3,control,-70,0.05517864031834921,-0.06301152497155038
201,2020_02_13_0024,-176.0460663,-51.72321701,56.80331410000001,193.3367756,136.5334615,0.953621268,8.418848985,-120.2026291,3,control,-70,-4.292960160392511,3.8691349207412373
202,2020_02_13_0024,-170.552887,-32.86887741,58.63283922,304.2391705,245.60633130000002,0.909566402,4.436754423,-123.11662290000001,3,control,-70,-0.23749361573465017,0.5838770972332706
203,2020_02_13_0024,-171.39910890000002,-31.09013748,58.343360499999996,321.64540939999995,263.3020489,1.074051261,4.639843889,-123.9188004,3,control,-70,0.4204554310090813,0.7514274270058147
204,2020_02_13_0024,-167.3707886,-32.12148666,59.74758251,311.31809389999995,251.5705113,0.8543646340000001,3.751488625,-120.35957340000002,3,control,-70,-0.015737898656072006,0.018527684001046704
205,2020_02_13_0024,-169.05908200000002,-32.45529175,59.1509186,308.1161642,248.96524559999997,0.839860976,4.084518064,-122.5638199,3,control,-70,-0.11260495556644874,0.293279464225903
206,2020_02_13_0024,-168.8894196,-36.82947922,59.21034027,271.5216238,212.3112835,0.8380144829999999,4.631102424,-120.0003433,3,control,-70,-1.4754453878231144,0.7442156529424315
207,2020_02_13_0024,-170.250824,-34.33619308,58.73686697,291.2378776,232.5010107,0.9172354340000001,4.3166075489999995,-119.30454250000001,3,control,-70,-0.7247659259596405,0.4847550267668468
208,2020_02_13_0024,-169.45219419999998,-31.42423248,59.01369437,318.2257516,259.21205719999995,0.9257656340000001,3.957955686,-119.94802859999999,3,control,-70,0.2683843932002045,0.18886455493318074
209,2020_02_13_0024,-169.9487457,-33.15995789,58.8412698,301.56853739999997,242.7272676,0.901021183,4.17969575,-114.9570923,3,control,-70,-0.3445408268027956,0.3718017676736239
210,2020_02_13_0024,-169.66737369999998,-32.06277847,58.93885067,311.88812939999997,252.9492787,0.958942711,4.048317545,-119.1772385,3,control,-70,0.03552640816759389,0.2634137650547441
211,2020_02_13_0024,-170.23840330000002,-34.10600281,58.74115244,293.20351780000004,234.4623653,0.8510646820000001,4.010206871,-118.5581665,3,control,-70,-0.6518402939752992,0.23197217370921447
212,2020_02_13_0024,-170.7618561,-30.79978561,58.56108753,324.67758460000005,266.1164971,0.983497381,4.110476596,-119.96720890000002,3,control,-70,0.5251001564820751,0.3146954474508089
213,2020_02_13_0024,-170.8363495,-36.0671196,58.53555189,277.2608434,218.7252915,0.933043301,4.990771939,-111.98381040000001,3,control,-70,-1.2369644996896674,1.0409456952942149
214,2020_02_13_0024,-172.00119019999997,-33.22375488,58.13913258,300.9894588,242.8503262,1.02444005,5.037332095,-113.2707825,3,control,-70,-0.33996535321117227,1.079358172542351
215,2020_02_13_0024,-171.5066986,-36.46224976,58.306760499999996,274.25625319999995,215.94949269999998,0.930344343,4.791789704,-118.6331558,3,control,-70,-1.3401721918384395,0.8767838618432969
216,2020_02_13_0025,-184.7859497,-32.26673508,54.11666859,309.9166983,255.80002969999998,1.058637142,4.796389868,-117.5821838,3,control,-70,0.14152091742410042,0.880579031580007
217,2020_02_13_0025,-183.1990356,-27.10926628,54.58544017,368.87756,314.29211989999993,1.0699472429999999,4.881278167,-118.436676,3,monochromator,-70,2.3163304311755177,0.9506125137266399
218,2020_02_13_0025,-187.0645905,-32.46255875,53.45747143,308.0471899,254.5897185,1.059927702,5.869283516,-116.52424620000001,3,monochromator,-70,0.09652002408348513,1.7657243228343944
219,2020_02_13_0025,-185.9659576,-33.82059097,53.77328263,295.67786110000003,241.9045785,1.018031955,5.973681269,-114.08283999999999,3,monochromator,-70,-0.37512944272371496,1.851853250578301
220,2020_02_13_0025,-189.4429321,-32.27741623,52.78634514,309.8141415,257.0277964,1.105899453,5.264108075,-114.6341858,3,monochromator,-70,0.1871708282188291,1.2664500536815329
221,2020_02_13_0025,-185.6851959,-28.17636299,53.85458949,354.90740960000005,301.0528201,1.145588636,5.023810561,-117.78157040000002,3,monochromator,-70,1.8240766057096076,1.0682028057704938
222,2020_02_13_0025,-188.52740480000003,-33.82618332,53.04268635,295.62897789999994,242.58629150000002,0.979375482,6.672833022000001,-114.32901000000001,3,monochromator,-70,-0.34978249558986085,2.428658680635429
223,2020_02_13_0025,-185.6709595,-31.90815544,53.85871882,313.39950120000003,259.5407824,1.161370277,5.896683006,-115.84268190000002,3,monochromator,-70,0.280606809768419,1.7883291071962748
224,2020_02_13_0025,-185.40850830000002,-32.18738937,53.93495742,310.6806794,256.745722,1.144489527,5.738829891,-117.56997679999999,3,monochromator,-70,0.17668294709493448,1.6580991056368963
225,2020_02_13_0025,-186.301651,-33.72140884,53.67638959,296.5475151,242.8711256,1.1805503370000001,6.417466179,-111.42781070000001,3,monochromator,-70,-0.339192005347459,2.2179791234907777
226,2020_02_13_0025,-188.859024,-31.01449776,52.94954822,322.4298545,269.4803063,0.992788672,5.51483895,-109.84700009999999,3,monochromator,-70,0.6501708151914902,1.473304902521445
227,2020_02_13_0025,-186.57020569999997,-27.99325752,53.5991262,357.2288788,303.6297526,1.247147202,5.11051736,-109.45027160000001,3,monochromator,-70,1.9198901985925514,1.1397365640303716
228,2020_02_13_0025,-186.02496340000002,-30.46925163,53.75622614,328.1997248,274.4434986,1.035040736,5.61768657,-107.7982483,3,monochromator,-70,0.8347085500494899,1.5581549589360961
229,2020_02_13_0026,-368.5219727,-21.84812164,27.13542405,457.705251,430.56982689999995,0.528903663,1.228380695,-19.17331314,4,control,-70,-0.5474868906417021,-0.5011086350362779
230,2020_02_13_0026,-359.65429689999996,-22.60074043,27.80447804,442.46337989999995,414.6589019,0.537513554,1.296278825,-19.37400436,4,control,-70,-0.7506874421736504,-0.4706371762904602
231,2020_02_13_0026,-357.1259766,-20.33401489,28.001323499999998,491.7867943,463.78547080000004,0.557411075,1.201872654,-19.58297348,4,control,-70,-0.12328545923725348,-0.5130049667579901
232,2020_02_13_0026,-348.1010437,-21.847826,28.72729106,457.7114445,428.9841535,0.56930536,1.327101143,-20.30711937,4,control,-70,-0.5677377377438997,-0.4568046746974491
233,2020_02_13_0026,-332.7698364,-23.77503967,30.0508006,420.60918250000003,390.5583819,0.630790055,1.615097983,-19.89125252,4,control,-70,-1.0584784069482793,-0.3275568761353111
234,2020_02_13_0026,-324.9428711,-23.63267326,30.77464037,423.1429889,392.36834849999997,0.605162144,1.542331704,-19.7836647,4,control,-70,-1.0353630813858494,-0.36021307253770335
235,2020_02_13_0026,-315.68206789999994,-20.22544289,31.67744075,494.42675030000004,462.7493096,0.653123319,1.4113977169999998,-21.35402679,4,control,-70,-0.13651841252664512,-0.4189738894158108
236,2020_02_13_0026,-293.8770142,-25.55486107,34.02783994,391.314982,357.2871421,0.5869110820000001,1.6426873880000001,-20.20987701,4,control,-70,-1.4833898610285243,-0.3151752477122727
237,2020_02_13_0026,-271.76367189999996,-21.96713638,36.7966768,455.22547069999996,418.42879389999996,0.71512872,1.7090810440000002,-25.35544968,4,control,-70,-0.7025416471544497,-0.285378969820849
238,2020_02_13_0026,-260.1731873,-21.30486298,38.435936100000006,469.37640530000004,430.9404692,0.70398438,1.633600068,-21.19885254,4,control,-70,-0.5427533682486874,-0.31925347337901855
239,2020_02_13_0026,-254.2662201,-20.59461021,39.32885775,485.5639362,446.2350784,0.752970576,1.687385445,-22.22300148,4,control,-70,-0.34742386824126337,-0.29511556418499874
240,2020_02_13_0026,-259.3642273,-17.7929039,38.55581822,562.0218069,523.4659887,0.812267125,1.551709456,-23.59474182,4,control,-70,0.6389024181484004,-0.3560045062164143
241,2020_02_13_0026,-261.0401001,-20.89875031,38.30829055,478.4975108,440.1892203,0.64414376,1.46333379,-23.87198639,4,control,-70,-0.42463633077275703,-0.39566591457409894
242,2020_02_13_0026,-255.8986511,-18.87882805,39.07797074,529.693897,490.6159263,0.7833985090000001,1.596765346,-23.031976699999998,4,control,-70,0.2193698769831989,-0.3357842336788481
243,2020_02_13_0026,-254.6800232,-18.72394943,39.26495637,534.0753582,494.8104018,0.675298154,1.364761436,-24.00646973,4,control,-70,0.27293808467616765,-0.43990341299105296
244,2020_02_13_0027,-243.1403046,-18.48822594,41.12851638,540.884779,499.7562626,0.9069505929999999,1.814785848,-25.41435814,4,control,-70,0.3361023345460051,-0.23794055621033067
245,2020_02_13_0027,-243.46582030000002,-18.66726112,41.07352723,535.6972258999999,494.6236987,0.86954391,1.7579907959999999,-23.13571358,4,monochromator,-70,0.2705536744113506,-0.2634291533776544
246,2020_02_13_0027,-245.17141719999998,-20.00053978,40.78778886,499.98650589999994,459.198717,0.940957665,2.049129561,-21.55219078,4,monochromator,-70,-0.18186350557342015,-0.13277131542238502
247,2020_02_13_0027,-245.2527924,-17.94569016,40.77425543,557.2368582,516.4626028,0.975393355,1.888604034,-22.81358337,4,monochromator,-70,0.5494612399974711,-0.20481228287805925
248,2020_02_13_0027,-239.9698639,-19.99918365,41.67189929,500.02040949999997,458.3485102,0.853910506,1.863015777,-23.09163284,4,monochromator,-70,-0.19272161034584578,-0.21629583209440564
249,2020_02_13_0027,-243.5539856,-20.94048119,41.05865882,477.54394519999994,436.4852864,0.968885124,2.219742919,-20.60614586,4,monochromator,-70,-0.47193976607383964,-0.05620311096988491
250,2020_02_13_0027,-240.410675,-18.6028347,41.59549071,537.5524838,495.9569931,0.92605859,1.867215511,-22.65082359,4,monochromator,-70,0.2875813555445631,-0.21441106706001653
251,2020_02_13_0027,-237.85397340000003,-17.80395317,42.04260226,561.6730117999999,519.6304096,0.991649687,1.908375009,-22.52197075,4,monochromator,-70,0.5899177243883318,-0.19593942512664417
252,2020_02_13_0027,-244.9611816,-18.94802284,40.82279459,527.7595495,486.936755,0.9503961209999999,1.9517855469999998,-21.51828194,4,monochromator,-70,0.17238268815913504,-0.17645755695441695
253,2020_02_13_0027,-245.76820370000002,-19.92594147,40.68874593,501.85834460000007,461.1695987,0.9372510909999999,2.032334945,-21.44368362,4,monochromator,-70,-0.15669311174375744,-0.14030843682169078
254,2020_02_13_0027,-245.62577819999996,-19.24031448,40.71233921,519.7420244,479.0296852,1.023601651,2.136823005,-21.83023834,4,monochromator,-70,0.07140044203820788,-0.09341607601999385
255,2020_02_13_0027,-244.3474426,-15.53887081,40.92533113,643.5474058,602.6220747000001,0.78890878,1.309126918,-25.30585289,4,monochromator,-70,1.6498153809277725,-0.4648711833859144
256,2020_02_13_0027,-247.8128815,-19.00431061,40.35302742,526.1964091,485.8433817,0.897312343,1.8469168809999998,-21.35213089,4,monochromator,-70,0.15841907148755208,-0.2235207268789485
257,2020_02_13_0027,-246.13780209999996,-14.91834641,40.62764806,670.3155784,629.6879303999999,0.875031233,1.389626815,-25.83482361,4,monochromator,-70,1.9954770445912051,-0.42874427841109297
258,2020_02_13_0028,-248.9486694,-19.05314827,40.16892327,524.847645,484.67872180000006,1.185925364,2.4468277880000002,-19.97219658,4,control,-70,0.14354504411157404,0.04570849127207542
259,2020_02_13_0028,-238.5029449,-22.00861549,41.92820345,454.3675182,412.4393147,1.463849664,3.549248608,-19.55366898,4,control,-70,-0.7790340872124051,0.5404551144435898
260,2020_02_13_0028,-246.4449921,-24.11251259,40.57700632,414.7224377,374.14543139999995,1.353298545,3.6170388069999997,-18.93584442,4,control,-70,-1.2680903932951813,0.5708781356990981
261,2020_02_13_0028,-232.66600040000003,-18.63960457,42.98006578,536.4920678999999,493.5120021000001,1.4198362830000002,2.877004564,-20.26366997,4,control,-70,0.2563560484244157,0.23876408622429054
262,2020_02_13_0028,-230.28936769999996,-18.38062477,43.42362872,544.0511476,500.6275188999999,1.334258556,2.6651722209999997,-21.41960144,4,control,-70,0.34722926529865883,0.1436975431434368
263,2020_02_13_0028,-230.5858307,-20.40729523,43.36779918,490.02084249999996,446.65304330000004,1.3822741509999998,3.0947380110000005,-19.53623009,4,control,-70,-0.34208598259344597,0.3364789385750872
264,2020_02_13_0028,-231.51007080000002,-20.2488308,43.19466521,493.855675,450.66100980000004,1.3162837029999999,2.9207845239999997,-18.97819519,4,control,-70,-0.2908997062882295,0.25841174434143666
265,2020_02_13_0028,-225.16241459999998,-18.77867889,44.4123857,532.518824,488.10643830000004,1.3767205480000002,2.8205334730000002,-19.95475769,4,control,-70,0.1873208700484794,0.2134208769232714
266,2020_02_13_0028,-230.5509491,-19.43300629,43.37436059,514.58842,471.21405939999994,1.39383328,2.9579619960000003,-17.74005318,4,control,-70,-0.028413960526529485,0.2750963246726153
267,2020_02_13_0028,-234.3251648,-18.70123482,42.67574082,534.7240488,492.048308,1.374549627,2.7935257669999998,-18.23829842,4,control,-70,0.23766301527932385,0.20130030454229145
268,2020_02_13_0028,-230.12992859999997,-19.74971771,43.45371357,506.336351,462.88263739999996,1.3937981130000001,3.011126364,-18.89349365,4,control,-70,-0.13481566535798373,0.2989555362040589
269,2020_02_13_0028,-227.36466980000003,-18.57136536,43.98220712,538.4633713,494.4811642,1.412176967,2.8558761560000003,-17.63043976,4,control,-70,0.26873334724543657,0.22928203697290775
270,2020_02_13_0028,-227.54153440000002,-18.22811699,43.94802041,548.6030184,504.65499800000003,1.31846416,2.6126049780000002,-17.81977272,4,control,-70,0.3986647396286188,0.1201063105652221
271,2020_02_13_0028,-226.198761,-15.98308563,44.20890705,625.6614167,581.4525096,1.3501609559999999,2.3220485490000002,-21.35981178,4,control,-70,1.3794560332461312,-0.010290185473852997
272,2020_02_13_0029,-219.7444153,-12.19437599,45.50741363,820.0501614,774.5427477000001,1.3417800659999999,1.73235121,-25.98311043,4,control,-70,3.8454372931260763,-0.2749357381254057
273,2020_02_13_0029,-224.0793915,-19.92901802,44.62704015,501.78087,457.15382980000004,1.333749056,2.917506032,-27.99578285,4,monochromator,-70,-0.20797903354307695,0.2569404161365732
274,2020_02_13_0029,-221.1199341,-22.32234192,45.22432607,447.9816695,402.75734339999997,1.1331372259999999,2.813448953,-23.50895309,4,monochromator,-70,-0.9026838378131092,0.21024147185108563
275,2020_02_13_0029,-219.42881769999997,-20.14904213,45.57286551,496.3015083000001,450.72864280000005,1.302091718,2.8888594910000003,-19.46277046,4,monochromator,-70,-0.29003595619816497,0.24408436410256482
276,2020_02_13_0029,-229.7571564,-32.71737289,43.52421556,305.6480125,262.123797,-4.408503532,-16.81840254,-19.26626587,4,monochromator,-70,-2.6987336710172687,-8.600180153501023
277,2020_02_13_0029,-214.5340881,-18.25114822,46.61263898,547.9107329,501.2980938999999,1.455218196,2.902899918,-24.72370148,4,monochromator,-70,0.35579326832447494,0.2503854550472515
278,2020_02_13_0029,-214.1708679,-17.22873497,46.69169106,580.4256677999999,533.7339767,1.343021154,2.516274423,-24.35451317,4,monochromator,-70,0.7700362664145082,0.07687489119263809
279,2020_02_13_0029,-213.8939667,-20.14398193,46.75213684,496.42617989999997,449.6740431,1.440400481,3.203210199,-25.73003769,4,monochromator,-70,-0.3035043900375197,0.38515930431874706
280,2020_02_13_0029,-216.8653412,-18.03722572,46.11156373,554.4089847,508.297421,1.393586755,2.741675832,-28.00769234,4,monochromator,-70,0.44518261099767154,0.17803098688470903
281,2020_02_13_0029,-215.40644840000002,-20.31368828,46.42386556,492.27889410000006,445.8550285,1.408093929,3.15818784,-24.70583916,4,monochromator,-70,-0.35227753635230435,0.364954079890506
282,2020_02_13_0029,-215.96618650000002,-20.92835808,46.30354483,477.82057069999996,431.51702580000006,1.412675261,3.273741653,-21.70469475,4,monochromator,-70,-0.535390086785831,0.41681255148245455
283,2020_02_13_0030,-225.0037384,-18.96756172,44.44370601,527.2158935,482.7721875,1.330152273,2.755237994,-20.23550034,4,control,-70,0.11919643953486993,0.1841174411049813
284,2020_02_13_0030,-226.00141910000002,-14.37591267,44.24750978,695.6080099,651.3605001,1.5090825559999999,2.316816196,-34.25245667,4,control,-70,2.2722603313048695,-0.012638371330857642
285,2020_02_13_0030,-220.91203309999997,-19.95102501,45.26688683,501.22738030000005,455.9604935,1.448846698,3.177570685,-19.68853188,4,control,-70,-0.22321929105941282,0.3736527518832999
286,2020_02_13_0030,-218.39082340000002,-20.99573517,45.78946975,476.28720400000003,430.49773430000005,1.335028768,3.101128441,-15.61795616,4,control,-70,-0.5484075948799129,0.33934684854717373
287,2020_02_13_0030,-218.2311859,-22.55988693,45.82296503,443.2646329,397.44166789999997,1.2680742740000002,3.190592171,-19.19555473,4,control,-70,-0.9705710406856554,0.3794965604456011
288,2020_02_13_0030,-218.6020966,-18.536260600000002,45.74521543,539.4831360000001,493.73792050000003,1.6634795669999998,3.369154965,-16.87152481,4,control,-70,0.2592412825312452,0.45963232870474074
289,2020_02_13_0030,-217.3015747,-19.41451263,46.01899463,515.0786007,469.059606,1.415371895,3.017467027,-17.31755066,4,control,-70,-0.05592877309273008,0.30180111164222834
290,2020_02_13_0030,-214.3061523,-17.35866737,46.66221614,576.0810888,529.4188726,1.3675249809999999,2.5830680619999997,-17.01706886,4,control,-70,0.714927494734812,0.10685067425575823
291,2020_02_13_0030,-212.36711119999998,-20.7278347,47.0882706,482.44305999999995,435.35478939999996,1.452343225,3.335999192,-13.82915688,4,control,-70,-0.4863774944840498,0.44475261450414066
292,2020_02_13_0030,-209.03131100000002,-24.43141747,47.83972291,409.30903880000005,361.4693159,1.428798199,3.9527509960000002,-23.63468933,4,control,-70,-1.4299787599918168,0.721539724134327
293,2020_02_13_0030,-206.2283936,-21.90222931,48.48992822,456.57452760000007,408.0845994,1.49655211,3.667259465,-25.09483719,4,control,-70,-0.8346487388259737,0.5934162631620316
294,2020_02_13_0030,-212.0995026,-21.20004082,47.14768248,471.697205,424.5495226,1.4376639130000002,3.386327946,-19.46786499,4,monochromator,-70,-0.6243730021751394,0.4673392535064138
295,2020_02_13_0030,-215.41653440000002,-22.23472214,46.42169194,449.747019,403.32532710000004,1.6067898269999998,3.983855512,-22.86470604,4,monochromator,-70,-0.895430042002924,0.7354988711108728
