,file,peak,plato,Ra,Rm+Ra,Rm,tau,Cm,Ih,Cell,Stimulation_Type,VC,Rm_scaled,Cm_scaled
50,2020_02_13_0006,-279.28146360000005,-31.73508263,35.80617156,315.1086801000001,279.3025086,0.35337621,1.265209581,93.73458862,1,monochromator,-10,0.4249856828064438,0.3053826858915263
51,2020_02_13_0006,-282.23452760000004,-41.36133575,35.43152599,241.7716889,206.3401629,0.37472358299999997,1.816047725,102.7911835,1,monochromator,-10,0.15099666063182193,0.762037782566604
52,2020_02_13_0006,-279.4794006,-35.525955200000006,35.78081239,281.4843385,245.7035261,0.38249602899999996,1.556738054,88.19522095,1,monochromator,-10,0.2988144053767321,0.5470652281617887
53,2020_02_13_0006,-284.1676941,-37.98443604,35.1904886,263.2657226,228.075234,0.479662418,2.103088573,86.78000641,1,monochromator,-10,0.23261644437713647,1.0
54,2020_02_13_0006,-279.2518005,-34.21193314,35.80997501,292.2956724,256.4856974,0.398972094,1.5555334980000002,94.92562866,1,monochromator,-10,0.339303736456534,0.5460666287680791
55,2020_02_13_0006,-288.85427860000004,-36.22164154,34.61953221,276.07804550000003,241.4585133,0.420432359,1.741219861,98.79080963,1,monochromator,-10,0.28287348550865343,0.7000040874764735
56,2020_02_13_0006,-283.7284546,-32.87805939,35.24496693,304.1542045,268.90923760000004,0.392653078,1.46016954,100.37886809999999,1,monochromator,-10,0.38595675451246425,0.46700812867298036
57,2020_02_13_0006,-281.4781494,-37.49623108,35.52673634,266.69347059999996,231.16673419999998,0.365401208,1.5806824869999998,98.37269592,1,monochromator,-10,0.2442256807404164,0.5669156097766916
58,2020_02_13_0006,-289.175415,-34.08103943,34.58108636,293.4182809,258.8371945,0.359516799,1.388968846,89.59047699,1,monochromator,-10,0.348134104845793,0.40798142517384384
59,2020_02_13_0009,-439.552887,-11.11842823,22.7503909,899.4077034,876.6573125,0.183271453,0.20905712,-19.18732071,2,control,-70,0.4780840040977425,0.007692241253940385
60,2020_02_13_0009,-418.1673279,-11.28905201,23.91387211,885.8139719000001,861.9000998,0.194016635,0.225103391,-20.18713379,2,control,-70,0.46456426487600916,0.024680650924559816
61,2020_02_13_0009,-405.17944339999997,-10.74514866,24.68042287,930.6525501,905.9721271999999,0.199387074,0.22008080300000002,-23.53147316,2,control,-70,0.5049406102966512,0.01936316734530724
62,2020_02_13_0009,-395.1987305,-10.52289295,25.30372501,950.3090116000001,925.0052866000001,0.203345373,0.21983158,-22.64791679,2,control,-70,0.5223777345615663,0.01909931149846647
63,2020_02_13_0009,-385.4621582,-9.57539463,25.94288385,1044.3433810000001,1018.4004970000001,0.205504537,0.201791473,-23.22920418,2,control,-70,0.6079412427142217,0.0
64,2020_02_13_0009,-381.5472107,-11.02433777,26.20907641,907.0839637,880.8748873,0.21313768600000002,0.241961361,-23.11585236,2,control,-70,0.4819479120458982,0.04252841758480208
65,2020_02_13_0009,-375.8883667,-26.21798897,26.60364322,381.4175074,354.81386410000005,0.21088707399999998,0.594359736,-23.03737831,2,control,-70,0.0,0.4156174649878136
66,2020_02_13_0009,-370.27508539999997,-12.88194942,27.00694806,776.2800232999999,749.2730753,0.206058383,0.27501106,-21.69266701,2,control,-70,0.36138163604802104,0.07751859231777652
67,2020_02_13_0009,-353.5233459,-11.61879063,28.28667502,860.6747742999999,832.3880993,0.232904434,0.279802696,-19.64556885,2,control,-70,0.43752700799133587,0.0825915638113085
68,2020_02_13_0009,-346.67190550000004,-9.603491782999999,28.84571793,1041.287922,1012.442204,0.222302064,0.219570128,-18.44036674,2,control,-70,0.6024825853644715,0.018822508639708663
69,2020_02_13_0009,-345.778656,-9.446258545,28.92023503,1058.620188,1029.6999529999998,0.226018146,0.219499035,-16.15978241,2,control,-70,0.6182931771596367,0.01874724149454371
70,2020_02_13_0009,-337.16400150000004,-9.24007225,29.65915684,1082.24262,1052.5834630000002,0.233110294,0.221464902,-16.22953796,2,control,-70,0.639257778942325,0.020828532154158724
71,2020_02_13_0009,-332.80044560000005,-10.48459721,30.04803669,953.7800836000001,923.7320469,0.239521638,0.259297746,-16.07646561,2,control,-70,0.521211263015706,0.060882688841194355
72,2020_02_13_0013,-251.50550840000002,-9.318033218,39.76056056,1073.187846,1033.4272859999999,0.4061535,0.39301604100000004,-13.75325394,2,control,-70,0.6217079527800058,0.20245210243995143
73,2020_02_13_0013,-250.50859069999996,-9.358722687,39.9187907,1068.521884,1028.603094,0.42495352,0.413136537,-13.28531837,2,control,-70,0.6172882958216448,0.22375395062786124
74,2020_02_13_0013,-249.7812653,-9.782336235,40.03502821,1022.250693,982.2156653,0.430567473,0.43836347600000003,-13.76851273,2,control,-70,0.5747907082392181,0.2504620608465984
75,2020_02_13_0013,-248.4283142,-10.29532242,40.25306065,971.3148937000001,931.061833,0.427432269,0.45908043200000004,-13.90075588,2,control,-70,0.5279264062231415,0.2723953895094508
76,2020_02_13_0013,-245.43251040000004,-9.409585952999999,40.74439847,1062.746018,1022.0016189999999,0.39638376200000003,0.387850425,-13.84480667,2,control,-70,0.6112403908213466,0.19698319313329027
77,2020_02_13_0013,-247.08554080000002,-8.81303978,40.4718138,1134.682272,1094.210458,0.426854312,0.390102571,-13.65661526,2,control,-70,0.6773941213821408,0.19936757134091543
78,2020_02_13_0013,-247.01432799999998,-9.369622231000001,40.48348159,1067.2788890000002,1026.795407,0.43903842600000004,0.42758121299999996,-13.23954201,2,control,-70,0.6156321933223892,0.23904672945774408
79,2020_02_13_0013,-246.10897830000002,-9.46698761,40.6324063,1056.302217,1015.669811,0.442398697,0.435573345,-14.75524807,2,control,-70,0.6054395397594057,0.24750811045758309
80,2020_02_13_0013,-244.2931824,-9.839737892,40.9344211,1016.287233,975.3528123,0.44143229700000003,0.452587301,-14.12963772,2,control,-70,0.5685033432223074,0.26552102165956226
81,2020_02_13_0013,-246.2157898,-9.966168404,40.61477945,1003.394644,962.7798648,0.440462202,0.45749004299999996,-13.30566311,2,control,-70,0.5569847065458473,0.27071162261634224
82,2020_02_13_0013,-244.02870180000002,-9.749638557,40.97878621,1025.679049,984.7002623999999,0.43005240000000006,0.43673432,-13.90584183,2,control,-70,0.5770669582022665,0.2487372507928889
83,2020_02_13_0013,-243.8506775,-10.83591938,41.00870296,922.8566261,881.8479231000001,0.403551549,0.457620343,-14.45007229,2,control,-70,0.48283935344047896,0.2708495730336125
84,2020_02_13_0013,-242.17729190000003,-10.33964539,41.29206303,967.1511572000001,925.8590942,0.44907394100000003,0.485034865,-14.41446877,2,control,-70,0.523159945696704,0.29987370771638144
85,2020_02_13_0013,-240.0156403,-10.18342495,41.66395152,981.987892,940.3239404999999,0.42173007100000004,0.44849445299999996,-19.87202835,2,control,-70,0.536411835049661,0.2611878667138695
86,2020_02_13_0014,-239.80352779999998,-9.393727303,41.70080436,1064.540164,1022.839359,0.5864722729999999,0.5733767160000001,-15.10752678,2,control,-70,0.6120078817131474,0.39340245067783475
87,2020_02_13_0014,-239.8358154,-9.15110302,41.69519045,1092.764444,1051.069253,0.591339529,0.56260758,-15.97794151,2,control,-70,0.637870543781925,0.3820010170259528
88,2020_02_13_0014,-238.1160889,-10.96358204,41.99632225,912.1106555,870.1143332,0.576621771,0.662696555,-15.93548203,2,control,-70,0.4720896896111593,0.4879666030996509
89,2020_02_13_0014,-236.73022459999999,-10.73081398,42.24217679,931.8957554,889.6535786000001,0.507910073,0.570907694,-14.83419514,2,control,-70,0.48999046178051714,0.39078846284092394
90,2020_02_13_0014,-234.30317689999998,-9.892243385,42.67974567,1010.893041,968.2132955,0.587285101,0.60656583,-14.02481651,2,control,-70,0.5619625141872155,0.4285402260050051
91,2020_02_13_0014,-233.1865845,-9.834241867000001,42.88411369,1016.855202,973.9710882999999,0.532597721,0.54683114,-19.488788600000003,2,control,-70,0.5672374843818766,0.36529828117760854
92,2020_02_13_0014,-231.51351929999998,-6.713487625,43.1940218,1489.538755,1446.344733,0.568318248,0.39293415600000003,-16.38395691,2,control,-70,1.0,0.20236540965470068
93,2020_02_13_0014,-233.80053709999999,-9.084759712,42.7715014,1100.7445779999998,1057.9730769999999,0.543801725,0.514003368,-15.18979168,2,control,-70,0.6441954441550655,0.33054306363767727
94,2020_02_13_0014,-235.50593569999998,-9.678051949,42.46177478,1033.265791,990.804016,0.559335351,0.56452673,-14.73600864,2,control,-70,0.5826588784803906,0.3840328477496997
95,2020_02_13_0014,-235.08227540000001,-8.693529129,42.53829849,1150.280841,1107.742543,0.547811806,0.49452989799999997,-20.78644943,2,control,-70,0.6897914666021043,0.30992623085026405
96,2020_02_13_0014,-231.2550201,-11.69714069,43.24230451,854.9097820000001,811.6674775,0.5573355560000001,0.6866550290000001,-19.45694351,2,control,-70,0.418543924332986,0.5133317718291884
97,2020_02_13_0014,-230.0881653,-10.70844746,43.46160085,933.8421877000001,890.3805868999999,0.541167319,0.607793259,-19.57370758,2,control,-70,0.4906565064346024,0.4298397221118325
98,2020_02_13_0015,-229.5235596,-10.48293304,43.56851218,953.9314958999998,910.3629837000001,0.59803611,0.656920504,-18.64536667,2,control,-70,0.5089632693208757,0.4818514177917129
99,2020_02_13_0015,-229.1329346,-11.02818108,43.64278762,906.7678460000001,863.1250584,0.571940005,0.662638628,-18.30356979,2,monochromator,-70,0.4656865039577444,0.4879052749812992
100,2020_02_13_0015,-227.947113,-10.359700199999999,43.86982518,965.2788983999999,921.4090732999999,0.571995556,0.6207835079999999,-19.36732483,2,monochromator,-70,0.5190830835329387,0.4435926789038095
101,2020_02_13_0015,-228.819046,-11.336262699999999,43.70265576,882.1249349999999,838.4222792,0.5439579489999999,0.648787565,-19.59402657,2,monochromator,-70,0.4430551887069954,0.47324096246797087
102,2020_02_13_0015,-228.97599790000004,-12.69647408,43.67269972,787.6202433,743.9475436,0.6184034939999999,0.8312461,-19.92536163,2,monochromator,-70,0.3565026794818483,0.6664123441853214
103,2020_02_13_0015,-227.6018219,-10.93866158,43.9363794,914.1886264000001,870.252247,0.597344577,0.6864039470000001,-21.29952431,2,monochromator,-70,0.47221603858023525,0.5130659478332632
104,2020_02_13_0015,-229.8095551,-11.37927818,43.51429164,878.7903626,835.2760709,0.587191999,0.702991525,-17.62695122,2,monochromator,-70,0.4401728072832151,0.5306274467327491
105,2020_02_13_0015,-229.54100040000003,-11.05259323,43.56520179,904.7650438999999,861.1998421,0.596126139,0.69220419,-21.31347466,2,monochromator,-70,0.4639227276369335,0.5192067455471459
106,2020_02_13_0015,-226.266037,-14.34035301,44.19576236,697.3329033,653.1371409,0.60318923,0.9235261509999999,-26.66364288,2,monochromator,-70,0.2733072286820784,0.7641105141098884
107,2020_02_13_0015,-227.04029849999998,-11.20837975,44.04504428,892.1896141000001,848.1445697999999,0.5991700289999999,0.7064479929999999,-19.05343056,2,monochromator,-70,0.45196221174867773,0.5342868573458059
108,2020_02_13_0015,-226.84848019999995,-12.43489552,44.08228783,804.1885022000001,760.1062143999999,0.575698674,0.757392405,-18.63490295,2,monochromator,-70,0.37130635683115115,0.5882224129328218
109,2020_02_13_0015,-222.60392760000002,-11.23046875,44.922837200000004,890.4347826,845.5119454,0.643856764,0.7614993109999999,-19.09528351,2,monochromator,-70,0.44955034738917227,0.5925704512780999
110,2020_02_13_0015,-222.753891,-8.950659752,44.89259404,1117.236078,1072.343484,0.611714423,0.570446346,-21.26464653,2,monochromator,-70,0.6573608134629274,0.3903000273143944
111,2020_02_13_0015,-224.2187347,-11.97916603,44.59930617,834.782653,790.1833468,0.574380696,0.726895471,-19.18945122,2,monochromator,-70,0.398861356196685,0.5559348859123794
112,2020_02_13_0015,-222.09123230000003,-10.64220619,45.0265411,939.6547877,894.6282466,0.626956761,0.7008014370000001,-19.85211945,2,monochromator,-70,0.49454797649836774,0.528308770190473
113,2020_02_13_0016,-221.70510860000002,-11.00667286,45.10495974,908.5397675,863.4348077,0.547838807,0.634487748,-18.89546585,2,control,-70,0.46597027907471583,0.45810154787059254
114,2020_02_13_0016,-218.24136349999998,-11.17960548,45.82082809,894.4859471000001,848.665119,0.517917395,0.610272984,-18.08675003,2,control,-70,0.4524391100342247,0.43246504136329456
115,2020_02_13_0016,-217.6615295,-9.791056633,45.94289134,1021.3402269999999,975.3973352,0.58938992,0.604256234,-19.88728714,2,control,-70,0.5685441326321798,0.4260950246855443
116,2020_02_13_0016,-219.6705933,-11.39831543,45.52270676,877.3226238,831.7999171,0.58558166,0.70399341,-18.97684479,2,control,-70,0.43698814810495196,0.5316881562784653
117,2020_02_13_0016,-218.76016239999998,-10.48278809,45.71216209,953.9446869999999,908.232525,0.5551534889999999,0.61124599,-18.91072464,2,control,-70,0.5070114613045371,0.43349517631115697
118,2020_02_13_0016,-218.7499847,-11.5102129,45.7142889,868.7936607999999,823.0793719,0.547111809,0.664713305,-19.16503716,2,control,-70,0.42899886859993136,0.4901017642971167
119,2020_02_13_0016,-214.9403687,-12.31892681,46.52453172,811.7590236000001,765.2344919,0.553145587,0.722844557,-26.636756899999995,2,control,-70,0.3760046000472758,0.5516461270741143
120,2020_02_13_0016,-213.20086669999998,-12.59867191,46.90412452,793.7344562000001,746.8303317000001,0.528867364,0.708149283,-22.51688385,2,control,-70,0.35914372993872196,0.5360880366658193
121,2020_02_13_0016,-224.6246185,-8.382159233,44.51871779,1193.010025,1148.4913080000001,0.639688611,0.556981674,-28.18298149,2,control,-70,0.7271232234593932,0.3760447923120366
122,2020_02_13_0016,-216.11529539999998,-9.38415432,46.27159767,1065.626125,1019.354527,0.547505915,0.5371103979999999,-21.31143951,2,control,-70,0.6088152720497011,0.35500679679482594
123,2020_02_13_0016,-213.7400208,-12.10021877,46.78581,826.4313387999999,779.6455288,0.555965126,0.71309987,-19.17012405,2,control,-70,0.38920719221447936,0.5413292917877128
124,2020_02_13_0016,-213.1652679,-13.98213482,46.91195755,715.1983677000001,668.2864102000001,0.56413883,0.844157267,-21.69799614,2,control,-70,0.28718614840082796,0.6800815757670255
125,2020_02_13_0016,-211.3036957,-10.65063477,47.32524894,938.9111747999999,891.5859257999999,1.02205503,1.1463337409999999,-35.15624619,2,control,-70,0.4917607710361291,0.9999999999999999
126,2020_02_13_0016,-213.2517395,-12.12056255,46.89293519,825.0442136,778.1512784,0.617192626,0.793152493,-23.44258499,2,control,-70,0.38783824293180286,0.6260821140933844
127,2020_02_13_0016,-213.06353760000002,-17.27803421,46.93435636,578.7695451000001,531.8351887,0.5635936260000001,1.05971481,-21.55558014,2,control,-70,0.16217711257070982,0.9082953363395699
128,2020_02_13_0016,-210.08807369999997,-13.88549614,47.59908462,720.1759231000001,672.5768385,0.572912633,0.85181737,-19.15995026,2,control,-70,0.29111680068217266,0.6881914330592986
129,2020_02_13_0016,-210.43394469999998,-12.83263969,47.52085037,779.2628982000001,731.7420479,0.5970472689999999,0.815925873,-25.16174126,2,control,-70,0.3453206817502585,0.6501926073677838
130,2020_02_13_0016,-210.6017914,-15.72163677,47.48297692,636.0660881,588.5831112000001,0.394148648,0.669656741,-23.40698051,2,control,-70,0.21416640954514016,0.49533544855612555
131,2020_02_13_0017,-208.5603333,-12.59825134,47.94775614,793.7609536,745.8131975,0.705643117,0.9461392209999999,-20.56563377,2,control,-70,0.35821188803760823,0.7880512849637767
132,2020_02_13_0017,-208.5314178,-10.92575169,47.95440468,915.2688333999998,867.3144287,0.63665545,0.7340537970000001,-19.9841938,2,monochromator,-70,0.4695245725084047,0.5635135049350699
133,2020_02_13_0017,-210.41065980000002,-13.97773743,47.52610923,715.4233688999999,667.8972597000001,0.599266529,0.8972435809999999,-20.18014908,2,monochromator,-70,0.2868296303113376,0.7362847927097742
134,2020_02_13_0017,-208.3001251,-12.12442493,48.00765239,824.7813858,776.7737335,0.633412957,0.815440752,-26.19692993,2,monochromator,-70,0.38657621275084403,0.6496790030364211
135,2020_02_13_0017,-206.81278989999998,-9.098138809,48.35290895,1099.1258990000001,1050.77299,0.66477412,0.632652463,-22.06902504,2,monochromator,-70,0.6375991240644976,0.4561585061855591
136,2020_02_13_0017,-206.125351,-9.452647209,48.51416846,1057.90471,1009.390541,0.66729635,0.661088372,-21.29162979,2,monochromator,-70,0.5996868210971034,0.4862639974519384
137,2020_02_13_0017,-207.2657471,-12.5025692,48.24723883,799.8356051,751.5883662,0.627857089,0.835373613,-19.2967453,2,monochromator,-70,0.3635027770674531,0.6707821994473201
138,2020_02_13_0019,-274.7441711,-33.56510544,36.39749647,297.9284548,261.53095840000003,0.6538630129999999,2.167375383,-113.8055878,3,control,-70,0.6215849041819049,0.09174952841007208
139,2020_02_13_0019,-269.86413569999996,-32.79830551,37.05568349,304.8938,267.8381165,0.623349726,2.1350656740000002,-114.6573105,3,control,-70,0.6529490063477669,0.08705538582794634
140,2020_02_13_0019,-278.5810852,-32.58818054,35.89619156,306.8597213,270.9635298,0.6044228079999999,2.048809723,-118.26947779999999,3,control,-70,0.6684909953858637,0.07452361921405162
141,2020_02_13_0019,-267.67242430000005,-31.86444473,37.35909676,313.82941339999996,276.4703167,0.642208755,2.288611141,-113.79726409999998,3,control,-70,0.6958750286063454,0.10936336498483337
142,2020_02_13_0019,-263.7717285,-32.41665649,37.91156867,308.4833873,270.57181860000003,0.6221440429999999,2.293649386,-114.76828,3,control,-70,0.6665431022299412,0.11009535054352973
143,2020_02_13_0019,-270.46896360000005,-34.92102814,36.97281886,286.3604119,249.387593,0.64056325,2.3513390530000002,-116.86012269999999,3,control,-70,0.5611986340100831,0.1184768411478975
144,2020_02_13_0019,-261.2942505,-32.58227158,38.27102962,306.91537200000005,268.6443423,0.7038744690000001,2.461501356,-113.70571140000001,3,control,-70,0.6569581889239818,0.13448186172723295
145,2020_02_13_0019,-254.3834076,-39.2583847,39.31074001,254.7226554,215.4119154,0.5993055110000001,2.7640241239999996,-113.17027279999999,3,control,-70,0.3922451043053511,0.17843413029552466
146,2020_02_13_0019,-248.40473939999998,-32.41460419,40.25688087,308.5029187,268.2460378,0.636504948,2.3659767169999997,-114.14405819999999,3,control,-70,0.6549775087455157,0.12060348617231562
147,2020_02_13_0019,-245.60543819999998,-32.60868835,40.71571082,306.6667353,265.9510245,0.654232323,2.433024885,-119.6288986,3,control,-70,0.6435649152331996,0.13034463427310236
148,2020_02_13_0019,-243.02532960000002,-33.41999817,41.14797423,299.2220391,258.0740649,0.595433176,2.441325253,-118.7910538,3,control,-70,0.6043945374285321,0.13155056004842006
